transaction_id,user_id,amount,currency,payment_method,transaction_timestamp,status,merchant_ref
TXN-a71e6147-293f-42af-9d8a-62e0268adda3,USR-e65b3895-fe43-4f25-8663-0c66602ecba9,3.64,INR,UPI,2026-04-24 18:29:27,completed,MER-SZHTCEBV
TXN-bbb1b695-ac75-4673-bc4e-109b4c239860,USR-c79fe345-dee4-4f7b-b9df-fd9e3a6a6276,101.43,INR,UPI,2026-04-24 19:07:54,pending,MER-LBTSWKKJ
TXN-a8c83f88-fb8d-4de4-bd11-43ea9e011839,USR-2aed4cf9-e0d2-467e-949d-fbf2c4bc361d,60.47,INR,credit_card,2026-04-24 19:11:24,completed,MER-RWDCGOYD
TXN-cf9ac5a2-89cb-4283-8a49-531bd5265d7a,USR-f6ce2e22-9c00-4ad8-a4ee-52e0225ef97c,1109.65,INR,credit_card,2026-04-24 19:18:27,completed,MER-GOHMYIPY
TXN-f2f02e3c-dcc5-451f-9f1b-919ae99d7d0e,USR-15dfd00f-a582-4066-9455-cf7a0414d354,15.3,INR,wallet,2026-04-24 19:24:21,completed,MER-EYIZNBNF
TXN-a0388b0c-973e-4dc4-a421-0cf09cdded64,USR-1d83a277-ecad-45a2-89c5-840569b52dbe,42.67,INR,net_banking,2026-04-24 19:36:09,completed,MER-EDKSXWMK
TXN-52916b3b-d962-4ad0-bee8-249fa9b5487d,USR-a4109664-91f9-41e6-b096-5855e998ac3f,17.25,INR,net_banking,2026-04-24 19:55:23,failed,MER-AVUQGKVA
TXN-b95f25d0-256a-4ff7-a49c-cec297ff4454,USR-7c920c0e-b23a-455c-bef8-37993ac59e82,70.56,INR,UPI,2026-04-24 20:00:36,completed,MER-ZCUMBSYW
TXN-b67fead9-e0e9-45a8-b06e-90d5ff24fef6,USR-73b9047b-3223-4dbe-9ffc-ee4240f3eee2,55.35,INR,UPI,2026-04-24 20:16:31,completed,MER-RITPLGIS
TXN-b5b45158-6a39-4b5f-9bf0-94d6092c3c8c,USR-3f49ec5c-0a79-483a-aad6-12b93ee763c7,37.7,INR,net_banking,2026-04-24 20:23:01,failed,MER-OOMNQRWU
TXN-adec41dc-87dc-43dc-bb6f-a1ce4dac5d75,USR-010759be-0323-459e-afcd-45f2edc76b26,551.96,INR,wallet,2026-04-24 21:11:33,failed,MER-SPDQHDTK
TXN-df7a3b42-d75e-463a-9d89-54eca2d09f0f,USR-5a932ae9-9f21-4f3e-bb2f-ab46046d119b,8.23,INR,UPI,2026-04-24 21:15:33,completed,MER-KPNCKPRP
TXN-0e6c6a64-378e-4cb9-8887-6c02ce39a4e3,USR-1a386a70-2320-45f2-88ca-c6966b151f60,22.31,INR,UPI,2026-04-24 22:08:39,completed,MER-BNPRVRRZ
TXN-0b8dbcbd-5222-4d99-86cf-87bf0a7ce586,USR-3224a967-0c64-4338-a32f-c38618d770f9,1.13,INR,UPI,2026-04-24 22:22:30,completed,MER-DPQWHDKD
TXN-53cd6b93-d351-402f-b72b-35875d9af58f,USR-320df4b3-e0a3-4b4a-ad00-d846e55c8b6f,2.67,INR,net_banking,2026-04-24 22:31:55,completed,MER-FJMJFWAX
TXN-e8105fda-1a0f-45d4-84a0-af4722e8f036,USR-b1b4faa8-7735-4b9c-8727-236cb013a651,1088.3,INR,UPI,2026-04-24 22:42:47,completed,MER-HBSIEEOY
TXN-1f49f2f4-9a3c-4d88-9108-d01382626501,USR-41af348e-431e-4f8c-988c-b7583556fbb0,154.07,INR,UPI,2026-04-24 22:55:50,failed,MER-EJLEUWNK
TXN-670899fe-dc8e-42af-9ac5-e7298ab699ee,USR-b7b46234-ac97-457c-b4df-4732b0b87002,109.1,INR,UPI,2026-04-25 06:04:08,completed,MER-XWIPRJEH
TXN-744bb960-b56a-4a52-8d33-7e39d4877989,USR-9a849a7c-993f-4213-9fc3-7f6fcb2df4e5,85.72,INR,net_banking,2026-04-25 06:40:00,completed,MER-OXGROEBN
TXN-d199ec41-7fe9-481b-9482-fdf5126d42b6,USR-2e7864c4-fe01-4189-9bbe-bbc12c81cae4,74.32,INR,wallet,2026-04-25 06:42:13,completed,MER-WDQNDTRH
TXN-338220bf-9afe-4d33-929f-53ecb85a560e,USR-f1725173-1a88-4184-96eb-3445e2280753,182.63,INR,UPI,2026-04-25 07:35:17,completed,MER-HLESFJUU
TXN-5f40ac98-10de-4ffb-ab8c-17583fade34b,USR-7fc1318e-b240-4927-a895-460a70704ccd,47.69,INR,UPI,2026-04-25 08:14:54,completed,MER-JGTHHSFW
TXN-d492768f-95c3-41cd-82ee-1bc41e168ced,USR-9f8da9e7-3f4e-4b48-bd40-77bca187830c,10.0,INR,wallet,2026-04-25 09:06:30,completed,MER-IWCWUCIN
TXN-56b828d3-b939-489e-a465-0d76518eb33f,USR-c1369923-48e4-43c4-ae5f-1e64fe07ebc4,100.34,INR,UPI,2026-04-25 09:46:31,completed,MER-XSYAXVRM
TXN-5d13209e-c084-424b-aab0-ec4289a06e00,USR-eb161e8f-2e5f-4861-a693-2604e37f5e7e,53.05,INR,wallet,2026-04-25 11:37:01,completed,MER-TCHGWQOA
TXN-f47a4e3c-6a0b-49f0-a8c0-0ea4706c3512,USR-0ea9e998-1026-43ee-88ba-c3d6ac456ac7,50.66,INR,UPI,2026-04-25 12:43:26,completed,MER-OCQNHYXY
TXN-d0a116b9-bf2d-4792-902f-97a514444881,USR-f02d5ead-429f-4c53-9d14-6ba895922ec3,58.32,INR,wallet,2026-04-25 15:01:35,completed,MER-KUEJFVMN
TXN-33633bf1-f49e-49f6-b3d9-c34df539d91e,USR-fc5bffce-c988-4833-806d-0206f83c129b,120.65,INR,credit_card,2026-04-25 18:19:55,completed,MER-DTHCUIKJ
TXN-1fbe4d59-0f28-41ff-a204-1a99c3b3e8f3,USR-4ebbed6f-f5d8-49ee-a984-37e17300587e,23.26,INR,UPI,2026-04-25 18:23:49,completed,MER-LQHCQKDS
TXN-6bd4482b-2ae6-46b6-9f41-acf65911cb53,USR-566bc3ab-1b21-49c0-b9d0-b9186058ff2a,32.85,INR,credit_card,2026-04-25 18:36:32,completed,MER-AYQYYDSB
TXN-89d8db2c-caa3-4c64-9e14-42e3a14ea385,USR-b8de1ece-ad7c-424e-b626-1e5c6220991c,144.95,INR,UPI,2026-04-25 18:44:06,completed,MER-AHXTPYXC
TXN-9ed48e51-fb00-457f-9d96-594907a39b4c,USR-9e5ffe9e-8d20-452e-b8e7-d49f1bc3dd87,20.85,INR,wallet,2026-04-25 18:56:45,completed,MER-ITOGJQZW
TXN-257cc22f-d4dd-428b-a2b4-c3512d2272a7,USR-e311791c-9c30-4096-a375-63d91fb2cdaf,153.83,INR,credit_card,2026-04-25 18:58:31,failed,MER-UNDUVWYR
TXN-45dfd999-a012-449b-8857-782eb4cb7a30,USR-84a5e9c2-0b3e-487c-8c65-2810da1adbdb,51.9,INR,wallet,2026-04-25 19:00:45,completed,MER-XLPEHQYO
TXN-53c202af-1e61-4a2d-a4e8-0aabe912cc3b,USR-42e30a3a-5116-45ae-b95b-c0480bd53e1e,55.14,INR,UPI,2026-04-25 19:03:07,completed,MER-OIKKMYLM
TXN-b8161de8-c860-4d4f-991e-94c991808801,USR-fd41e2a8-e776-48aa-9e82-4f4fa00d109d,170.05,INR,credit_card,2026-04-25 19:04:56,completed,MER-ZVCVBPMI
TXN-2dab3a25-9864-4875-ada2-d66944c7360b,USR-845bd5f8-52a1-4260-96f6-8f29a048bc3a,93.94,INR,wallet,2026-04-25 19:07:59,completed,MER-HRNOROAP
TXN-48456cb3-903c-4201-81ee-011be7a8ee29,USR-f1a5861d-2d7c-4e74-a176-7cf021c351a8,130.81,INR,net_banking,2026-04-25 19:17:03,completed,MER-FXDXVWBA
TXN-448b65a7-462f-4974-a07c-d2c3a96a0786,USR-921831c4-a3de-4909-acb4-356c0bc76669,626.56,INR,credit_card,2026-04-25 19:22:10,completed,MER-QWPKZLHS
TXN-9335da56-84ec-44fe-9dba-c44f78197eda,USR-569ff35c-a9c4-4738-a1c1-b56c57c00578,76.66,INR,UPI,2026-04-25 19:36:40,completed,MER-BZVCYVLF
TXN-08d9e7bb-c7c4-4d82-8020-af634be223a1,USR-80e7ee2e-ce99-41b1-aba8-0ecde31e81b3,134.97,INR,wallet,2026-04-25 19:40:26,completed,MER-ADVKXTUU
TXN-9a11d829-6eb4-4ab5-aa7e-a50d0f2a5ae3,USR-95a3d70b-90c8-4080-ac37-d57e66df0ae5,39.17,INR,UPI,2026-04-25 19:52:54,failed,MER-FHTYUYGN
TXN-4e4e6165-8f79-452e-8e18-f1ff68901c41,USR-c2a998a4-65ce-4962-97d0-bdf07e1d56b5,228.91,INR,net_banking,2026-04-25 19:53:03,completed,MER-ROSJORUX
TXN-48a4185d-8789-4ec4-8614-defe8f77cba1,USR-49a1c39f-d8b5-43e7-8038-f8ace121eadc,10.93,INR,wallet,2026-04-25 20:02:10,completed,MER-WJMMGZGC
TXN-6c0485cb-816c-4973-b775-e5c88eade4bb,USR-16104097-a13e-463d-a59e-98ac7a51a6b5,14.97,INR,credit_card,2026-04-25 20:20:01,completed,MER-ROPFLLQE
TXN-390cdbdd-4513-463f-968b-b70c97f1250c,USR-f989eba9-be77-4795-a5f7-b0c120e960e7,5.09,INR,UPI,2026-04-25 21:50:48,completed,MER-YXLCCQCD
TXN-c3b01296-1a32-4e05-8500-67fc5849adff,USR-5bad79d6-26e2-41e1-b9ec-bcb45b3e4a57,989.06,INR,credit_card,2026-04-25 22:36:44,completed,MER-AUWHMBRA
TXN-e073d0f1-4725-4bc3-8ed4-894b51353f41,USR-fa481fd3-9def-42a9-911a-48e23f413c8c,20.71,INR,UPI,2026-04-25 23:12:07,completed,MER-MHSDGMBG
TXN-e368e077-747d-4085-a775-9ef4e27f69f7,USR-3f95c8d9-7383-47ed-a484-bb8d42f960a3,21.43,INR,UPI,2026-04-25 23:30:31,completed,MER-EAWTWYAI
TXN-11d8ab79-1867-412c-97a0-fe3fb5f3f297,USR-9fd2a131-0899-4934-ae01-a4aad51653cc,35.33,INR,credit_card,2026-04-25 23:32:12,completed,MER-VUTGNHPA
TXN-4bd9e574-a65e-4a48-9fd1-b2984a044bf7,USR-eba3da24-f1a8-46d3-ba80-742983ebe6c8,154.8,INR,UPI,2026-04-26 00:03:49,failed,MER-EQJHBASZ
TXN-8d302889-7e48-4d7c-bee3-766861789eff,USR-04efc275-6804-4917-9a38-a7286e1af0d6,142.52,INR,net_banking,2026-04-26 00:15:56,completed,MER-PQCUOKNK
TXN-3bc93d2d-9e95-4b24-8c4e-34ebd5daaa6d,USR-65b95af8-606f-4e2c-8df3-ea49ac98ef02,41.12,INR,UPI,2026-04-26 00:42:21,completed,MER-LGAGQXJP
TXN-699d3e9a-dd2a-4bd3-adee-1d1ed3a8c268,USR-3d4791cb-ad74-463e-aee4-93776c64526a,19.38,INR,UPI,2026-04-26 08:06:28,completed,MER-YOQFBOPH
TXN-db17c3e7-9197-4601-aff3-fe5f65db642f,USR-646498ab-c107-48ed-b8b5-6c2c48a78ae7,27.12,INR,UPI,2026-04-26 09:48:57,completed,MER-GOSWFFOC
TXN-2db13383-6a68-4665-ba97-885deaf905f8,USR-0f046d4f-2b37-4a15-a4e2-a3e4a37b70b5,63.0,INR,wallet,2026-04-26 10:31:47,completed,MER-WLLPLUZV
TXN-edaa210d-6449-4375-a794-4f1e4aaf8a00,USR-96f2669f-635b-49ee-aa2e-5fcc923e71d7,25.82,INR,credit_card,2026-04-26 10:45:26,completed,MER-QMMUGYAM
TXN-36508420-2894-41a7-a489-01e3681c5954,USR-fcef4be4-afe6-4918-8f6e-c113b5b48e27,128.47,INR,UPI,2026-04-26 14:05:39,completed,MER-VSPDVERX
TXN-9a67bb4a-d04b-4a71-85e9-779295f74452,USR-3d765275-2e17-419e-8727-bb14a8104571,149.9,INR,net_banking,2026-04-26 14:37:21,completed,MER-VCJYHWOD
TXN-c33808a9-39e0-4db8-af93-ea5234c12eb0,USR-d80bc7b1-b280-454b-ab9a-ee556f54ecdc,766.78,INR,wallet,2026-04-26 16:12:08,completed,MER-RCXXVLHC
TXN-f38dec91-3744-4de1-b236-c5295f8b56ac,USR-112a5b39-76ec-4fa8-b856-2c71602c749d,37.96,INR,net_banking,2026-04-26 17:59:02,completed,MER-FBYRBLWN
TXN-793b3073-d96b-477d-a206-a827e38b5416,USR-62e6dab1-9f8f-44e3-9762-beb2814214c8,1846.36,INR,UPI,2026-04-26 18:26:18,completed,MER-SQUQMJVF
TXN-54ae7340-816c-4213-ab3d-9a0d87ef020a,USR-14f2ee18-b765-4968-8670-3ec4d6bb8bf7,338.87,INR,credit_card,2026-04-26 18:34:55,completed,MER-EYIPTFIZ
TXN-6c854eee-2fe2-4388-ba46-f25955c72aea,USR-907e4dae-1992-479a-95dc-21d698b6847d,44.11,INR,UPI,2026-04-26 18:45:04,completed,MER-NZLHWWDN
TXN-a2656761-8d4c-4a23-aeda-0ab39df7c725,USR-b2f2c49c-d1bb-4536-8231-998d3991d1fb,142.87,INR,wallet,2026-04-26 19:10:11,completed,MER-ZJXFYZAQ
TXN-4f035fd9-5978-4c38-8907-e1d3edb135b2,USR-85e9bbea-ba68-4b3d-b2ab-2aabd0cce2d4,141.07,INR,UPI,2026-04-26 19:11:08,completed,MER-UHRKIIUY
TXN-35cb112b-64d8-4ac5-9935-a9c4a2e165ac,USR-b71cc15e-f2cc-4c1f-8f66-08c5ccb65854,93.39,INR,UPI,2026-04-26 19:24:27,completed,MER-TVVOVXKE
TXN-7aefdbbc-4c81-49a5-849e-356c5e06c395,USR-a70ada3e-f3b6-41d7-99cc-e7a51882f4d8,526.26,INR,net_banking,2026-04-26 19:29:20,completed,MER-GDPNLWDD
TXN-1e2a17f6-5dce-41b9-95d2-9f6bf5deca43,USR-0ca1d62f-9f41-438a-ab7e-19fb8266c4c7,19.0,INR,net_banking,2026-04-26 20:19:42,completed,MER-WVYBGAGQ
TXN-65498151-50a8-40d9-87ad-efe3f594c0a2,USR-648ef418-2122-4959-9649-17fff0537236,147.9,INR,net_banking,2026-04-26 20:35:35,completed,MER-OUTYZYBI
TXN-2101ccf8-efcd-4c7d-bc59-a930e347258b,USR-f8fc314f-23c3-46a7-941d-14cb0b2a25c0,106.79,INR,UPI,2026-04-26 21:19:08,completed,MER-FZPJPSAW
TXN-45b88421-220c-4735-876c-a1c85e9f344f,USR-1f369ab2-371d-465f-a446-f0c51da04719,16.31,INR,net_banking,2026-04-26 21:47:38,completed,MER-JJNDAPKG
TXN-5c0e88ca-1a5c-4af1-8251-3f2069824e90,USR-9d7f07e7-80fd-4c30-b41f-a791de588895,456.83,INR,net_banking,2026-04-26 22:06:38,completed,MER-ATNNRWTZ
TXN-98551fd2-627b-44a6-aa6f-70582d2d3731,USR-fb53566f-ebf6-45a2-a0fb-7ba50230e4a2,11.38,INR,credit_card,2026-04-26 22:19:24,completed,MER-ETEVWIOY
TXN-921adc1a-1dff-4fdb-81a0-eedb10ee00a0,USR-8545107e-6899-4f94-92ae-0d7845e45ceb,50.53,INR,UPI,2026-04-26 22:32:36,completed,MER-JIVFEKVD
TXN-589c2461-1632-447b-a0ec-2690cc186bda,USR-43256c6c-67dd-4e69-9f28-b5084997aeaa,50.01,INR,UPI,2026-04-26 22:43:35,completed,MER-FEIKMOCA
TXN-83f91dac-2f6a-44d9-b4b3-10f9b135ae3e,USR-534b2c6b-4e0d-422b-afa8-cc98bc83f5a0,91.54,INR,credit_card,2026-04-26 23:41:35,completed,MER-NVKMIHPT
TXN-c7bbda2f-47b3-47f4-bb35-18ea26144d64,USR-bd2d16fe-30a0-4868-a916-967ab1a876ab,861.44,INR,UPI,2026-04-27 01:05:06,completed,MER-ISDXJDAT
TXN-7781a795-acf0-4151-b514-5cf0d00adbc0,USR-4e5dc25c-2c91-4a6c-8488-6423b18d0b47,156.22,INR,wallet,2026-04-27 03:04:49,completed,MER-YXFUJPKH
TXN-3642bf2b-047b-49d5-b57b-72b35650146e,USR-04308412-2d02-42ba-b1b0-a6347785e08b,93.22,INR,UPI,2026-04-27 05:25:32,completed,MER-BXWMUWMP
TXN-f9a40cd4-451b-4a00-9265-b8a9e1a84f91,USR-1a6da9f1-e327-460d-9962-78d676796813,54.98,INR,credit_card,2026-04-27 06:06:38,completed,MER-HHVEECXX
TXN-f298d761-132d-454a-b9a1-df4c1e4d242c,USR-573c711b-d8ab-4de0-a55b-38fcdfb8ee71,76.81,INR,wallet,2026-04-27 06:28:25,completed,MER-WOBUUMPK
TXN-4b3ee70e-55c2-4a22-8cb9-5f156051691c,USR-32b7e684-728f-4323-b2ad-9cbfa7ad442b,246.21,INR,credit_card,2026-04-27 08:42:21,completed,MER-LMIYIXHG
TXN-088bd734-bbe2-4c87-8cda-65d83269bda2,USR-b1d4f43c-382d-4c35-9b46-625f78c98618,278.29,INR,wallet,2026-04-27 09:26:40,completed,MER-OCLRZAWZ
TXN-fda6a07a-ea0a-46f2-8a1f-96695eabdccc,USR-a34e7e7d-7cef-4b69-9172-a0ce1137d791,138.98,INR,wallet,2026-04-27 09:40:55,completed,MER-YCEOYXFZ
TXN-c6ee615c-0f04-4038-8d63-12a31d41a689,USR-61f29e06-df1a-47d6-a436-fb44df301a80,15.55,INR,UPI,2026-04-27 11:04:08,completed,MER-GXBXTLNV
TXN-5f646f9c-7cf0-4f30-9f5d-52ce6de614b3,USR-7e9ba6c2-8c66-4f57-9cfc-e4933e38ac04,541.28,INR,credit_card,2026-04-27 11:31:49,completed,MER-ZQVZPRKY
TXN-8915fa87-3737-42c6-8fbf-5b7e02617501,USR-2f02e2cb-ab13-4f7f-a4f1-5643b5e28cb2,374.38,INR,UPI,2026-04-27 12:27:37,completed,MER-SWXXZRCL
TXN-6dfea74e-e4c3-4249-a53a-e634a15f78a6,USR-f79b7422-af88-442a-90bc-91396f2b640d,200.03,INR,UPI,2026-04-27 12:44:53,completed,MER-QFEBVIDW
TXN-84b1c6e1-e3e9-48e9-a362-5b8f2a4cffd3,USR-a9b1ddff-d810-43ab-a22e-7e0b824e3522,200.31,INR,credit_card,2026-04-27 13:45:41,completed,MER-SNDSHJDP
TXN-818c7089-0b9d-4939-b5a0-507198420b6c,USR-466b59ee-7eef-4096-9d62-ddd69fdacdfa,65.43,INR,net_banking,2026-04-27 14:53:23,completed,MER-YYECMELZ
TXN-333af91e-c639-4e70-98ba-63fda2b3a267,USR-c1506779-2d57-4b4b-a6b1-a85bf72dbbc0,61.92,INR,wallet,2026-04-27 15:28:32,failed,MER-FFPXCTNH
TXN-6106016b-333d-4261-9f15-e7c3f0bb8d90,USR-b4a90cda-7ec9-4192-b6df-3dfd15325849,24.24,INR,UPI,2026-04-27 16:00:07,pending,MER-CVWJZONA
TXN-19863327-b138-43db-abe3-68e83d9dd69c,USR-53a1acbc-9978-469c-9909-527154ec75a4,105.4,INR,net_banking,2026-04-27 18:05:18,completed,MER-FYWIYGEY
TXN-e5d5a71e-5c09-4a61-92d4-645e356ddd6a,USR-a711388c-7901-40c3-a147-45b29af1cb34,622.11,INR,net_banking,2026-04-27 18:08:28,completed,MER-MSVGTSJU
TXN-0a4d22b8-f808-4e27-a4bb-a2127ab32e4c,USR-0b4c289e-886f-49b0-93f6-0b633ee405ec,98.58,INR,wallet,2026-04-27 18:13:15,failed,MER-JSQIIAEP
TXN-6865a76b-f939-4800-a0dc-52b5c0c148c9,USR-389c0062-8c4e-41ab-b922-674cad7d97e0,48.68,INR,UPI,2026-04-27 18:16:21,completed,MER-ADUDRPPG
TXN-b7e8f1f2-f205-435b-aa0f-8b0a3c9ab813,USR-77c9d951-be23-4266-8997-600d7d5728cb,193.45,INR,UPI,2026-04-27 18:16:48,completed,MER-RGTXTSHO
TXN-ee33daf2-6498-4715-ad36-204e9acf4ffa,USR-d046ebd7-016e-4569-b9fd-140b5b51f672,98.14,INR,wallet,2026-04-27 18:28:34,completed,MER-XYCYYFRQ
TXN-895a5f3d-de60-48e4-b989-38bb4066f21d,USR-45ebec98-ed29-44ae-b660-f1b639c74b8c,144.23,INR,wallet,2026-04-27 18:55:51,completed,MER-RFATCFKF
TXN-f4e3ed08-f843-4ccc-a155-0bf90041eb06,USR-b3b5a390-6bd1-4490-b0b5-57079fee2268,73.68,INR,UPI,2026-04-27 19:04:02,completed,MER-XLNCJQII
TXN-4731c7a4-3893-46fb-a515-383cdbc14c4f,USR-b88d2ff2-7504-4cd2-8d7e-3bad02879265,83.07,INR,credit_card,2026-04-27 19:25:14,completed,MER-BGUFZQGL
TXN-65261493-a004-443c-af66-0b493d307520,USR-2fa7f04c-2336-4920-b63c-038e4d344753,351.87,INR,UPI,2026-04-27 19:36:24,completed,MER-KLBIUPQQ
TXN-b7038cbc-d71f-4a3f-a757-022c8b9e7418,USR-f27368ed-37dd-47a3-92d5-51b00d1549ff,154.16,INR,UPI,2026-04-27 19:44:32,completed,MER-DYSMBNLD
TXN-bd2b54d4-ec92-483a-946d-4c394e427ec7,USR-84f2ff2e-a9a3-499f-b57d-58a791003af4,270.18,INR,wallet,2026-04-27 20:09:06,completed,MER-BUKZNDSX
TXN-1c331d71-ebbe-4f39-9cb9-3685ce948dce,USR-d5efc05f-c371-461d-b2d0-dfaa605193f0,62.27,INR,UPI,2026-04-27 20:12:30,completed,MER-MPFMCNAV
TXN-6999f1c3-3adb-4477-bd06-bf59fa704d7c,USR-da555b97-3cc4-45e6-9cef-3286857d282b,130.52,INR,wallet,2026-04-27 20:22:50,completed,MER-IKXCCKET
TXN-4c5e4c4c-5039-4f8c-b363-822e56110cd5,USR-5b2cec5e-819f-44a4-8822-04cfbd64dd6b,141.9,INR,credit_card,2026-04-27 20:47:55,completed,MER-VGXOKWRD
TXN-473f9079-91de-4d95-a75b-9ad5fa7b4d45,USR-c6ef36d7-0b85-43e2-9212-537657b6e264,16.44,INR,credit_card,2026-04-27 20:55:12,completed,MER-HNZPQHDR
TXN-c67339a5-6371-4b8f-9093-7665a80ffdfa,USR-d3e18514-b139-421e-a4b0-3183ca36c161,28.48,INR,UPI,2026-04-27 21:09:31,completed,MER-MEYYMDHQ
TXN-4fb2816b-ba5a-4560-aa1c-808f17712767,USR-3671f6ae-0324-40b0-830b-78a83ebd7d00,32.4,INR,credit_card,2026-04-27 21:39:51,completed,MER-SXDVFLGG
TXN-6bc3490c-047c-4d08-879f-7242bf3dbb5c,USR-2f66e924-6d82-4b1e-9e49-7291a05665f5,26.63,INR,UPI,2026-04-27 21:48:07,completed,MER-ONKZEFKV
TXN-c3ba53bf-3c05-4b58-a9de-40138f88145b,USR-06bafa78-580e-47fd-a00d-e633ee8bd124,27.46,INR,credit_card,2026-04-27 21:51:00,completed,MER-VYGRASUT
TXN-e1f41535-1982-4523-8d0a-047175b0cc09,USR-1b5f391a-d417-4ce0-a138-3e6b14c10721,519.95,INR,wallet,2026-04-27 23:02:05,completed,MER-WQWBUDSM
TXN-9cc35c8d-a729-4f39-9631-0a5c94794262,USR-31696e68-01eb-4fd1-b0dc-3d5942cfc3ea,62.02,INR,UPI,2026-04-27 23:06:45,completed,MER-RVISBZAH
TXN-486a957f-c1e0-44ae-986b-6284130cdcd7,USR-d1d11c7e-afbc-4066-bd25-09f083a16a59,208.31,INR,wallet,2026-04-28 06:01:17,completed,MER-OOTTPXWL
TXN-6b87f643-16b6-4d31-a8d7-0beeff328a3d,USR-22e9bf59-09ca-4a00-a1ae-9fee96e1edb8,41.06,INR,wallet,2026-04-28 07:02:51,completed,MER-NSWVYCOI
TXN-9ed951fd-0e74-4bde-9fc8-32c1233b3054,USR-5955fc36-6d1d-4edc-ac3f-da10ce988557,529.08,INR,UPI,2026-04-28 07:21:34,completed,MER-OINWXDIG
TXN-a0698844-1fe8-4834-8941-ef153006a1d8,USR-65882a74-6f4b-4bd7-a4d8-4e51ec5eb8ad,11.82,INR,UPI,2026-04-28 09:49:07,completed,MER-UBYRHIAP
TXN-9a4561c9-c8af-48f7-a851-19ee22989a8c,USR-81fa7154-2ecc-454f-8f69-d998e2a85f09,50.22,INR,credit_card,2026-04-28 09:58:41,completed,MER-JPHAKRYL
TXN-894ac3de-c7eb-4810-8f42-9ea728bcb379,USR-aeed41f2-5053-47d0-823d-a9aceb6e2daf,218.77,INR,UPI,2026-04-28 11:05:11,completed,MER-HOOITWEI
TXN-1eeafece-3ba3-4fc9-bec7-2d60e6aa3960,USR-79fe49d5-2cf5-4cce-b655-dc5f0478c2e4,59.69,INR,UPI,2026-04-28 11:22:27,completed,MER-YZQBEKIO
TXN-2f2f2d59-4b1e-4b5b-854d-6b00d7c99297,USR-281df60f-bc6a-4896-bd5c-9e7ab5b4eaad,274.23,INR,UPI,2026-04-28 11:35:31,completed,MER-GVPWPTCC
TXN-1e8d96f1-5ad8-48a1-ac69-95dc1f055eba,USR-147d3bc1-c2ac-4e47-9dbc-d8d50a0260e8,154.12,INR,UPI,2026-04-28 13:29:35,completed,MER-LNYXWNBR
TXN-ff27527e-166b-4e2f-b249-d611c7964207,USR-8f6aaf3f-b3c4-4f9e-a6ca-55d7e510967e,118.94,INR,UPI,2026-04-28 15:17:35,completed,MER-WCCUWNBR
TXN-8fe44823-8490-4a66-bbbd-6468d5b03d8a,USR-79c62fec-1779-4eef-9c41-c9510ab036b7,74.05,INR,wallet,2026-04-28 18:06:49,completed,MER-DXSXYGHA
TXN-c5a79b39-0cbf-4622-961b-b17c723d6cc0,USR-ff8877dd-1531-4705-9029-b0135d5f9397,118.0,INR,credit_card,2026-04-28 18:22:09,completed,MER-MUQHKNWI
TXN-fb540020-ebb6-41e1-aed2-8cc1930442be,USR-933cd50b-4b53-4251-a01c-35c24c789558,712.23,INR,net_banking,2026-04-28 18:25:43,completed,MER-UQQXJREE
TXN-90a1f13a-0c60-43c2-b2c2-b54800d2db5b,USR-144ab92e-aa13-4957-a87f-91e89aea30ff,12.4,INR,credit_card,2026-04-28 18:43:37,completed,MER-YHJQESJN
TXN-30eab457-12be-4b29-8768-7aeab835110f,USR-1275533b-fcf2-4e83-a979-bf9f52801f91,442.85,INR,wallet,2026-04-28 19:09:10,completed,MER-DOZZOLLO
TXN-54afa96f-1072-4226-949c-e6378ef2e21f,USR-02c492cb-82ef-4dfa-87d9-d69f3cc1a490,190.7,INR,credit_card,2026-04-28 19:14:48,completed,MER-JCKVECQW
TXN-af7abfec-92f1-4d69-aecf-d29c3e6f0e56,USR-06cdb3de-750d-47a8-9cf6-dc398d55fe3e,241.9,INR,UPI,2026-04-28 19:29:05,completed,MER-LLUAMVRU
TXN-64234b7b-e67b-4d4a-bf28-6a30d8f94a21,USR-e1a60356-f0ea-44e5-bdaa-3c7c81993961,212.15,INR,net_banking,2026-04-28 19:35:27,failed,MER-ZBEYACIM
TXN-13d04a4a-6aa3-43ad-a77b-0816d296c61f,USR-207d143c-650e-4c94-90a8-209de8dad8b6,84.07,INR,net_banking,2026-04-28 19:51:25,completed,MER-HAXCSHBO
TXN-2ca54d24-0e2b-4cb5-83c7-42040cef154a,USR-3be2da13-bd5a-49aa-ba3d-c3db441ebff1,27.04,INR,UPI,2026-04-28 19:59:49,completed,MER-SQXXUQKX
TXN-02d80706-70c5-47a8-a34e-098f986f70f9,USR-69112c40-e878-48ec-bebc-cf41483777d8,348.89,INR,UPI,2026-04-28 20:01:13,completed,MER-ZJGDPIAF
TXN-f4411957-320c-4a00-a719-05e7053dd313,USR-597680af-02cf-403e-a5af-1b50f5552df9,21.62,INR,UPI,2026-04-28 20:05:30,completed,MER-FMCBVUMQ
TXN-fd72baa2-d4c1-469c-8e43-109b712195e1,USR-d5e83b56-421d-49b7-9c7c-786014c4caa8,250.02,INR,wallet,2026-04-28 20:05:40,completed,MER-VOVRJXMG
