transaction_id,settlement_id,match_status,anomaly_type,rule_applied,amount_delta,delay_days,confidence_level,explanation,transaction_timestamp,payment_method,amount,settlement_timestamp,settled_amount,transaction_ref
TXN-7511b889-645f-4e98-ad87-24018cd829d3,SET-535211eb-7411-4ef9-84a5-b1bf596d94c0,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,2.0,HIGH,Settlement replay detected: SET-535211eb-7411-4ef9-84a5-b1bf596d94c0 for transaction TXN-7511b889-645f-4e98-ad87-24018cd829d3 with amount 499.19.,2026-04-08 18:04:02+00:00,net_banking,499.19,2026-04-10 01:00:00+00:00,499.19,TXN-7511b889-645f-4e98-ad87-24018cd829d3
TXN-773c8530-ff5f-4194-a639-aa401a10e85f,SET-b563a3dc-f23a-4af6-a3e7-0f3ea2e43c1d,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-773c8530-ff5f-4194-a639-aa401a10e85f and settlement SET-b563a3dc-f23a-4af6-a3e7-0f3ea2e43c1d.,2026-04-11 20:53:33+00:00,UPI,339.4,2026-04-11 00:00:00+00:00,339.4,TXN-773c8530-ff5f-4194-a639-aa401a10e85f
TXN-0ecf1fff-7807-4766-8cb2-1eea262ba5a9,SET-9a9ea7c5-145a-460c-b401-20fab43cefd7,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-0ecf1fff-7807-4766-8cb2-1eea262ba5a9 and settlement SET-9a9ea7c5-145a-460c-b401-20fab43cefd7.,2026-04-11 21:51:15+00:00,UPI,76.91,2026-04-11 00:00:00+00:00,76.91,TXN-0ecf1fff-7807-4766-8cb2-1eea262ba5a9
TXN-3b915991-547a-4e6e-9230-57a32e65d585,SET-016a4f6d-32e8-482f-abdc-ef5cea799d93,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replay detected: SET-016a4f6d-32e8-482f-abdc-ef5cea799d93 for transaction TXN-3b915991-547a-4e6e-9230-57a32e65d585 with amount 935.63.,2026-04-11 21:28:50+00:00,wallet,935.63,2026-04-11 00:00:00+00:00,935.63,TXN-3b915991-547a-4e6e-9230-57a32e65d585
TXN-664fb235-3199-422c-868e-8ed2533ec625,SET-92820232-c3c7-4249-84e5-fb3f8d2017f9,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-664fb235-3199-422c-868e-8ed2533ec625 and settlement SET-92820232-c3c7-4249-84e5-fb3f8d2017f9.,2026-04-11 01:13:59+00:00,UPI,67.64,2026-04-11 00:00:00+00:00,67.64,TXN-664fb235-3199-422c-868e-8ed2533ec625
TXN-e7abd92d-1584-441a-9f04-e7e9ab9ea32b,SET-5d5212bc-40ad-46b0-a6a7-5f6ac89dfb07,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-e7abd92d-1584-441a-9f04-e7e9ab9ea32b and settlement SET-5d5212bc-40ad-46b0-a6a7-5f6ac89dfb07.,2026-04-11 21:07:27+00:00,wallet,92.41,2026-04-11 00:00:00+00:00,92.41,TXN-e7abd92d-1584-441a-9f04-e7e9ab9ea32b
TXN-ee979473-a563-4d2c-a17f-226a508f2c98,SET-2da2bd82-c14b-43a9-9ec7-3ec97002190a,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-ee979473-a563-4d2c-a17f-226a508f2c98 and settlement SET-2da2bd82-c14b-43a9-9ec7-3ec97002190a.,2026-04-11 11:25:43+00:00,wallet,19.31,2026-04-11 00:00:00+00:00,19.31,TXN-ee979473-a563-4d2c-a17f-226a508f2c98
TXN-a10eea0c-f863-49df-853e-f4e5a7f209b1,SET-655e729d-40e1-4e1b-bd5e-0ca64507c61c,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-a10eea0c-f863-49df-853e-f4e5a7f209b1 and settlement SET-655e729d-40e1-4e1b-bd5e-0ca64507c61c.,2026-04-11 19:59:13+00:00,wallet,299.86,2026-04-11 00:00:00+00:00,299.86,TXN-a10eea0c-f863-49df-853e-f4e5a7f209b1
TXN-7aa3a704-fd77-4ed6-83ab-1e690a773575,SET-b2ccf94f-8bc5-427f-a7e0-c9d74ac5558e,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-7aa3a704-fd77-4ed6-83ab-1e690a773575 and settlement SET-b2ccf94f-8bc5-427f-a7e0-c9d74ac5558e.,2026-04-12 15:31:13+00:00,wallet,210.23,2026-04-12 00:00:00+00:00,210.23,TXN-7aa3a704-fd77-4ed6-83ab-1e690a773575
TXN-03021226-e0e7-4327-af22-a35f72dd212e,SET-6ee790f9-5deb-4a5a-a3f8-8b7375a22b71,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-03021226-e0e7-4327-af22-a35f72dd212e and settlement SET-6ee790f9-5deb-4a5a-a3f8-8b7375a22b71.,2026-04-12 08:02:49+00:00,wallet,17.43,2026-04-12 00:00:00+00:00,17.43,TXN-03021226-e0e7-4327-af22-a35f72dd212e
TXN-1fd0781f-441a-426b-9fcb-7803c378bed4,SET-bb46f6da-b5b6-4092-a3f0-e5ed3e5321bf,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-1fd0781f-441a-426b-9fcb-7803c378bed4 and settlement SET-bb46f6da-b5b6-4092-a3f0-e5ed3e5321bf.,2026-04-12 18:45:35+00:00,UPI,63.85,2026-04-12 00:00:00+00:00,63.85,TXN-1fd0781f-441a-426b-9fcb-7803c378bed4
TXN-a34ab49e-f68b-4af6-bde5-abdf77fd8432,SET-34f87241-03be-4542-bb9d-112d0c26e43e,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-a34ab49e-f68b-4af6-bde5-abdf77fd8432 and settlement SET-34f87241-03be-4542-bb9d-112d0c26e43e.,2026-04-12 21:19:14+00:00,wallet,119.38,2026-04-12 00:00:00+00:00,119.38,TXN-a34ab49e-f68b-4af6-bde5-abdf77fd8432
TXN-5525a261-4d3e-4dad-a141-280d8fce801a,SET-bc07398a-76da-4d20-a5f6-390b6704db6e,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-5525a261-4d3e-4dad-a141-280d8fce801a and settlement SET-bc07398a-76da-4d20-a5f6-390b6704db6e.,2026-04-12 18:17:12+00:00,UPI,29.74,2026-04-12 00:00:00+00:00,29.74,TXN-5525a261-4d3e-4dad-a141-280d8fce801a
TXN-edc69b44-0b7d-45ca-a6dc-596e73d6c6ff,SET-71fece8c-6d3d-4a3a-b334-5c73a5d87695,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-edc69b44-0b7d-45ca-a6dc-596e73d6c6ff and settlement SET-71fece8c-6d3d-4a3a-b334-5c73a5d87695.,2026-04-12 21:34:39+00:00,wallet,568.45,2026-04-12 00:00:00+00:00,568.45,TXN-edc69b44-0b7d-45ca-a6dc-596e73d6c6ff
TXN-9bfe83f9-197a-4172-9527-082ec3caa477,SET-ee5a09cb-f8ce-4a25-b1b0-d08a27a63116,DUPLICATE,DUPLICATE_SETTLEMENT,EXACT_MATCH,0.0,0.0,HIGH,Settlement replay detected: SET-ee5a09cb-f8ce-4a25-b1b0-d08a27a63116 for transaction TXN-9bfe83f9-197a-4172-9527-082ec3caa477 with amount 41.82.,2026-04-12 20:22:54+00:00,wallet,41.82,2026-04-12 00:00:00+00:00,41.82,TXN-9bfe83f9-197a-4172-9527-082ec3caa477
TXN-e156f3b4-c845-4fcb-b259-01def521649f,SET-4435327b-7866-4f27-883e-dff40eeabf6c,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-e156f3b4-c845-4fcb-b259-01def521649f and settlement SET-4435327b-7866-4f27-883e-dff40eeabf6c.,2026-04-12 04:19:11+00:00,wallet,129.76,2026-04-12 00:00:00+00:00,129.76,TXN-e156f3b4-c845-4fcb-b259-01def521649f
TXN-3efe9aa1-8512-48a6-b793-89f9cca0e998,SET-a8336c91-0b72-426a-9d1c-ed6f27db18ec,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-3efe9aa1-8512-48a6-b793-89f9cca0e998 and settlement SET-a8336c91-0b72-426a-9d1c-ed6f27db18ec.,2026-04-12 21:27:43+00:00,wallet,275.31,2026-04-12 00:00:00+00:00,275.31,TXN-3efe9aa1-8512-48a6-b793-89f9cca0e998
TXN-c1ba45b4-e496-4e22-a3c3-350ef391a7e4,SET-2b051f79-ec69-418c-8372-d0339c495362,MATCHED,,EXACT_MATCH,0.0,4.0,HIGH,Exact match on transaction TXN-c1ba45b4-e496-4e22-a3c3-350ef391a7e4 and settlement SET-2b051f79-ec69-418c-8372-d0339c495362.,2026-04-09 18:05:50+00:00,credit_card,133.43,2026-04-13 00:00:00+00:00,133.43,TXN-c1ba45b4-e496-4e22-a3c3-350ef391a7e4
TXN-128da1d1-1c90-4a89-bf0f-0c05ad6db103,SET-6f56383f-e868-4ee8-ba32-78d81869e99c,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-128da1d1-1c90-4a89-bf0f-0c05ad6db103 and settlement SET-6f56383f-e868-4ee8-ba32-78d81869e99c.,2026-04-10 01:29:44+00:00,UPI,61.04,2026-04-13 00:00:00+00:00,61.04,TXN-128da1d1-1c90-4a89-bf0f-0c05ad6db103
TXN-4a3963f7-8d6d-4607-860f-197943f5e465,SET-f1b5967b-e877-4afc-b948-0485dc4242d7,MATCHED,,EXACT_MATCH,0.0,4.0,HIGH,Exact match on transaction TXN-4a3963f7-8d6d-4607-860f-197943f5e465 and settlement SET-f1b5967b-e877-4afc-b948-0485dc4242d7.,2026-04-09 14:44:51+00:00,credit_card,225.92,2026-04-13 00:00:00+00:00,225.92,TXN-4a3963f7-8d6d-4607-860f-197943f5e465
TXN-9ee2599d-fcff-429a-8e41-489393e062a0,SET-efa58cfc-195e-48b7-9452-4b4327ea5d2c,MATCHED,,EXACT_MATCH,0.0,4.0,HIGH,Exact match on transaction TXN-9ee2599d-fcff-429a-8e41-489393e062a0 and settlement SET-efa58cfc-195e-48b7-9452-4b4327ea5d2c.,2026-04-09 19:37:11+00:00,credit_card,276.62,2026-04-13 00:00:00+00:00,276.62,TXN-9ee2599d-fcff-429a-8e41-489393e062a0
TXN-e3f328bf-2c89-48b8-af2b-f0e020dbbda2,SET-01aeade9-cd70-4efe-b08c-90c659c24ca8,MATCHED,,EXACT_MATCH,0.0,4.0,HIGH,Exact match on transaction TXN-e3f328bf-2c89-48b8-af2b-f0e020dbbda2 and settlement SET-01aeade9-cd70-4efe-b08c-90c659c24ca8.,2026-04-09 07:23:25+00:00,net_banking,135.62,2026-04-13 00:00:00+00:00,135.62,TXN-e3f328bf-2c89-48b8-af2b-f0e020dbbda2
TXN-5643b37f-54cb-41fd-bc12-1136dcb0a723,SET-be92cd49-bebb-44fa-8522-73176a9d6f62,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-5643b37f-54cb-41fd-bc12-1136dcb0a723 and settlement SET-be92cd49-bebb-44fa-8522-73176a9d6f62.,2026-04-10 01:48:27+00:00,UPI,84.91,2026-04-13 00:00:00+00:00,84.91,TXN-5643b37f-54cb-41fd-bc12-1136dcb0a723
TXN-bf7ad70c-6948-49de-8fb4-501b01b2113a,SET-f1d90c87-bb1c-49bc-83d7-bd3fd0494488,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-bf7ad70c-6948-49de-8fb4-501b01b2113a and settlement SET-f1d90c87-bb1c-49bc-83d7-bd3fd0494488.,2026-04-10 12:35:09+00:00,UPI,114.9,2026-04-13 00:00:00+00:00,114.9,TXN-bf7ad70c-6948-49de-8fb4-501b01b2113a
TXN-719a8b46-a1f2-4027-985d-4986b012702c,SET-0c592802-ec59-4f5a-8121-0d57b800ccd7,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-719a8b46-a1f2-4027-985d-4986b012702c and settlement SET-0c592802-ec59-4f5a-8121-0d57b800ccd7.,2026-04-10 07:58:42+00:00,credit_card,716.54,2026-04-13 00:00:00+00:00,716.54,TXN-719a8b46-a1f2-4027-985d-4986b012702c
TXN-424732d1-2750-4e5a-b4af-b8b31243ebac,SET-253ae2dd-8c27-4f75-99cd-690b7034e5ea,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-424732d1-2750-4e5a-b4af-b8b31243ebac and settlement SET-253ae2dd-8c27-4f75-99cd-690b7034e5ea.,2026-04-10 09:14:16+00:00,UPI,78.91,2026-04-13 00:00:00+00:00,78.91,TXN-424732d1-2750-4e5a-b4af-b8b31243ebac
TXN-9413f495-6fac-4848-bfbe-11252a55c85b,SET-49605c94-0ecf-49df-906e-c88f35dc4ac9,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-9413f495-6fac-4848-bfbe-11252a55c85b and settlement SET-49605c94-0ecf-49df-906e-c88f35dc4ac9.,2026-04-10 11:11:55+00:00,credit_card,815.9,2026-04-13 00:00:00+00:00,815.9,TXN-9413f495-6fac-4848-bfbe-11252a55c85b
TXN-50ae2312-270f-4391-8d8d-a2734b93d011,SET-e7a882ed-a637-4b96-b1e8-adfdc9cd7517,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-50ae2312-270f-4391-8d8d-a2734b93d011 and settlement SET-e7a882ed-a637-4b96-b1e8-adfdc9cd7517.,2026-04-10 18:42:17+00:00,UPI,123.53,2026-04-13 00:00:00+00:00,123.53,TXN-50ae2312-270f-4391-8d8d-a2734b93d011
TXN-51de7d63-b03d-44c4-bc8e-562b7143abcb,SET-81569036-e881-4bbb-b31c-18d717ed4c3f,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-51de7d63-b03d-44c4-bc8e-562b7143abcb and settlement SET-81569036-e881-4bbb-b31c-18d717ed4c3f.,2026-04-10 04:17:05+00:00,UPI,502.63,2026-04-13 00:00:00+00:00,502.63,TXN-51de7d63-b03d-44c4-bc8e-562b7143abcb
TXN-b7ac88d1-04d8-4efd-b49b-67e58a7401f6,SET-a6972825-f3a7-4bec-8c8a-8975edce387c,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-b7ac88d1-04d8-4efd-b49b-67e58a7401f6 and settlement SET-a6972825-f3a7-4bec-8c8a-8975edce387c.,2026-04-10 19:33:25+00:00,wallet,94.32,2026-04-13 00:00:00+00:00,94.32,TXN-b7ac88d1-04d8-4efd-b49b-67e58a7401f6
TXN-c7882b42-c533-4544-b2ec-7a5fe0d7fb53,SET-8f1ca8d8-fd6c-492a-9821-7d7b26e5f7b8,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-c7882b42-c533-4544-b2ec-7a5fe0d7fb53 and settlement SET-8f1ca8d8-fd6c-492a-9821-7d7b26e5f7b8.,2026-04-10 20:21:50+00:00,UPI,258.6,2026-04-13 00:00:00+00:00,258.6,TXN-c7882b42-c533-4544-b2ec-7a5fe0d7fb53
TXN-f48f0660-6b4f-40ff-aa8c-25e9a44c3747,SET-5551909c-6fa4-416a-8668-a0cd0ff5d42f,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-f48f0660-6b4f-40ff-aa8c-25e9a44c3747 and settlement SET-5551909c-6fa4-416a-8668-a0cd0ff5d42f.,2026-04-11 12:33:58+00:00,credit_card,49.17,2026-04-13 00:00:00+00:00,49.17,TXN-f48f0660-6b4f-40ff-aa8c-25e9a44c3747
TXN-06cd9502-443e-46ed-ba6d-edcc34e87116,SET-0049c90d-d52b-462b-ae7c-d9e03a0c3b67,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-06cd9502-443e-46ed-ba6d-edcc34e87116 and settlement SET-0049c90d-d52b-462b-ae7c-d9e03a0c3b67.,2026-04-11 05:47:54+00:00,UPI,19.44,2026-04-13 00:00:00+00:00,19.44,TXN-06cd9502-443e-46ed-ba6d-edcc34e87116
TXN-fd89c4b3-add8-4f72-bc58-c646837171de,SET-41957703-8047-403a-9239-29f592970c45,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-fd89c4b3-add8-4f72-bc58-c646837171de and settlement SET-41957703-8047-403a-9239-29f592970c45.,2026-04-10 22:16:08+00:00,UPI,33.9,2026-04-13 00:00:00+00:00,33.9,TXN-fd89c4b3-add8-4f72-bc58-c646837171de
TXN-1a9dcb88-4903-420f-b6ba-78d9c1fbbf5a,SET-823f843e-77f0-403f-9402-dde21d715dea,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-1a9dcb88-4903-420f-b6ba-78d9c1fbbf5a and settlement SET-823f843e-77f0-403f-9402-dde21d715dea.,2026-04-10 22:14:27+00:00,net_banking,224.87,2026-04-13 00:00:00+00:00,224.87,TXN-1a9dcb88-4903-420f-b6ba-78d9c1fbbf5a
TXN-ca9ddeac-263c-49c1-844e-4a762832427c,SET-6ddcf376-b20d-42bd-a52b-9a1bf57b5f96,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-ca9ddeac-263c-49c1-844e-4a762832427c and settlement SET-6ddcf376-b20d-42bd-a52b-9a1bf57b5f96.,2026-04-10 22:45:29+00:00,UPI,46.23,2026-04-13 00:00:00+00:00,46.23,TXN-ca9ddeac-263c-49c1-844e-4a762832427c
TXN-b059f3d5-b8e5-4244-b2a2-efc4d31e6e85,SET-47481ff3-199a-404f-8a84-9e8566b7eb9a,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-b059f3d5-b8e5-4244-b2a2-efc4d31e6e85 and settlement SET-47481ff3-199a-404f-8a84-9e8566b7eb9a.,2026-04-10 22:08:31+00:00,net_banking,251.14,2026-04-13 00:00:00+00:00,251.14,TXN-b059f3d5-b8e5-4244-b2a2-efc4d31e6e85
TXN-bc0e47b4-6f2f-4239-ad7d-276def9d927a,SET-c6ce9d5e-401b-4c2b-9c23-fa6679549948,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-bc0e47b4-6f2f-4239-ad7d-276def9d927a and settlement SET-c6ce9d5e-401b-4c2b-9c23-fa6679549948.,2026-04-11 08:34:19+00:00,UPI,29.81,2026-04-13 00:00:00+00:00,29.81,TXN-bc0e47b4-6f2f-4239-ad7d-276def9d927a
TXN-4f0a4aa7-17be-472b-bb5e-000da3809fe9,SET-a953b420-b084-457b-882a-8b9f8cd19a44,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-4f0a4aa7-17be-472b-bb5e-000da3809fe9 and settlement SET-a953b420-b084-457b-882a-8b9f8cd19a44.,2026-04-11 12:56:20+00:00,net_banking,920.28,2026-04-13 00:00:00+00:00,920.28,TXN-4f0a4aa7-17be-472b-bb5e-000da3809fe9
TXN-917147bb-4c99-4314-b806-784ca093952f,SET-784c37e9-1f2d-4ffa-8fca-07361ca33874,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-917147bb-4c99-4314-b806-784ca093952f and settlement SET-784c37e9-1f2d-4ffa-8fca-07361ca33874.,2026-04-13 18:09:36+00:00,UPI,38.52,2026-04-13 00:00:00+00:00,38.52,TXN-917147bb-4c99-4314-b806-784ca093952f
TXN-7d33273e-245b-42c6-84ef-f95042bf1522,SET-317e7636-9c0f-4b46-b002-ae3d09a2d927,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-7d33273e-245b-42c6-84ef-f95042bf1522 and settlement SET-317e7636-9c0f-4b46-b002-ae3d09a2d927.,2026-04-10 20:15:58+00:00,UPI,143.96,2026-04-13 00:00:00+00:00,143.96,TXN-7d33273e-245b-42c6-84ef-f95042bf1522
TXN-717ace39-19b3-43c8-938b-94834f8bb795,SET-97080ea8-8be8-4b0a-ad4c-d182afc71560,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-717ace39-19b3-43c8-938b-94834f8bb795 and settlement SET-97080ea8-8be8-4b0a-ad4c-d182afc71560.,2026-04-11 07:45:49+00:00,credit_card,23.69,2026-04-13 00:00:00+00:00,23.69,TXN-717ace39-19b3-43c8-938b-94834f8bb795
TXN-797bb553-92b1-4d83-b052-374527bc226a,SET-ba984299-c06a-4648-935a-a2bfb76cb4b3,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-797bb553-92b1-4d83-b052-374527bc226a and settlement SET-ba984299-c06a-4648-935a-a2bfb76cb4b3.,2026-04-10 23:03:44+00:00,net_banking,214.68,2026-04-13 00:00:00+00:00,214.68,TXN-797bb553-92b1-4d83-b052-374527bc226a
TXN-53c342f8-237e-47a6-8ed7-a8a0cd0414bd,SET-1017f01d-ca83-4f1e-96d7-2b6f55759ea9,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-53c342f8-237e-47a6-8ed7-a8a0cd0414bd and settlement SET-1017f01d-ca83-4f1e-96d7-2b6f55759ea9.,2026-04-10 13:13:29+00:00,UPI,31.38,2026-04-13 00:00:00+00:00,31.38,TXN-53c342f8-237e-47a6-8ed7-a8a0cd0414bd
TXN-a1a5f97e-1eb9-4e8b-838e-413f3e4641d2,SET-577187c6-ef2d-4fbb-ae2b-c6317ebd4b1c,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-a1a5f97e-1eb9-4e8b-838e-413f3e4641d2 and settlement SET-577187c6-ef2d-4fbb-ae2b-c6317ebd4b1c.,2026-04-11 16:59:49+00:00,wallet,775.3,2026-04-13 00:00:00+00:00,775.3,TXN-a1a5f97e-1eb9-4e8b-838e-413f3e4641d2
TXN-85165679-7447-49a2-9d66-149876eb091c,SET-a5d81d3c-7e89-469d-b03a-55c863c9f5b4,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-85165679-7447-49a2-9d66-149876eb091c and settlement SET-a5d81d3c-7e89-469d-b03a-55c863c9f5b4.,2026-04-10 21:44:23+00:00,UPI,360.1,2026-04-13 00:00:00+00:00,360.1,TXN-85165679-7447-49a2-9d66-149876eb091c
TXN-63efadd4-b24a-4e1a-b9e8-34b9d8dbf385,SET-b42359a7-95db-446d-bab9-aca48ecbd11b,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-63efadd4-b24a-4e1a-b9e8-34b9d8dbf385 and settlement SET-b42359a7-95db-446d-bab9-aca48ecbd11b.,2026-04-10 18:15:51+00:00,UPI,112.15,2026-04-13 00:00:00+00:00,112.15,TXN-63efadd4-b24a-4e1a-b9e8-34b9d8dbf385
TXN-ed2936fd-8a25-4f3a-9885-31e3cb0a6040,SET-e93f17c3-1eaa-4892-8c30-a066d3bdc266,MATCHED,,EXACT_MATCH,0.0,3.0,HIGH,Exact match on transaction TXN-ed2936fd-8a25-4f3a-9885-31e3cb0a6040 and settlement SET-e93f17c3-1eaa-4892-8c30-a066d3bdc266.,2026-04-10 18:09:42+00:00,UPI,63.27,2026-04-13 00:00:00+00:00,63.27,TXN-ed2936fd-8a25-4f3a-9885-31e3cb0a6040
TXN-5405c3d1-e153-4aaf-8ede-940e1bfa82e7,SET-c5dcf0ad-508e-455b-9551-1095f67f64d3,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-5405c3d1-e153-4aaf-8ede-940e1bfa82e7 and settlement SET-c5dcf0ad-508e-455b-9551-1095f67f64d3.,2026-04-11 21:39:36+00:00,UPI,143.34,2026-04-13 00:00:00+00:00,143.34,TXN-5405c3d1-e153-4aaf-8ede-940e1bfa82e7
TXN-aa252dca-849d-4eea-b835-6e0ac6afc00f,SET-fd474281-9fef-4328-8468-a3c774158bda,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-aa252dca-849d-4eea-b835-6e0ac6afc00f and settlement SET-fd474281-9fef-4328-8468-a3c774158bda.,2026-04-11 20:50:29+00:00,UPI,117.65,2026-04-13 00:00:00+00:00,117.65,TXN-aa252dca-849d-4eea-b835-6e0ac6afc00f
TXN-73ae0ee9-f15e-48be-afa4-7c92aa797bf5,SET-984926e8-c3d2-4189-8ce7-0962d8f5984e,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-73ae0ee9-f15e-48be-afa4-7c92aa797bf5 and settlement SET-984926e8-c3d2-4189-8ce7-0962d8f5984e.,2026-04-11 21:15:58+00:00,UPI,56.34,2026-04-13 00:00:00+00:00,56.34,TXN-73ae0ee9-f15e-48be-afa4-7c92aa797bf5
TXN-dd2d2d8d-8ae8-48d1-95c1-2a1a6668fc43,SET-c2fae2c6-93d4-417b-ab35-c2354ccc163c,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-dd2d2d8d-8ae8-48d1-95c1-2a1a6668fc43 and settlement SET-c2fae2c6-93d4-417b-ab35-c2354ccc163c.,2026-04-11 19:35:34+00:00,UPI,81.01,2026-04-13 00:00:00+00:00,81.01,TXN-dd2d2d8d-8ae8-48d1-95c1-2a1a6668fc43
TXN-cf9a18e0-3476-4188-b168-0f3c7dcce5a8,SET-81198ed1-4780-43ea-8191-f3ac8d1920df,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-cf9a18e0-3476-4188-b168-0f3c7dcce5a8 and settlement SET-81198ed1-4780-43ea-8191-f3ac8d1920df.,2026-04-11 19:17:56+00:00,wallet,224.12,2026-04-13 00:00:00+00:00,224.12,TXN-cf9a18e0-3476-4188-b168-0f3c7dcce5a8
TXN-7f67c773-b7d1-4c94-b8c1-61eed9b5b161,SET-8d577020-12d2-446e-8394-e1ffbdaf47dc,MATCHED,,EXACT_MATCH,0.0,4.0,HIGH,Exact match on transaction TXN-7f67c773-b7d1-4c94-b8c1-61eed9b5b161 and settlement SET-8d577020-12d2-446e-8394-e1ffbdaf47dc.,2026-04-09 18:02:11+00:00,credit_card,272.93,2026-04-13 00:00:00+00:00,272.93,TXN-7f67c773-b7d1-4c94-b8c1-61eed9b5b161
TXN-2e3cea7a-a2a1-48a6-bb9f-ce3b74f9ae84,SET-1e05c4bd-de9d-4df4-bc8c-58f38fd4742b,MATCHED,,EXACT_MATCH,0.0,1.0,HIGH,Exact match on transaction TXN-2e3cea7a-a2a1-48a6-bb9f-ce3b74f9ae84 and settlement SET-1e05c4bd-de9d-4df4-bc8c-58f38fd4742b.,2026-04-12 13:15:24+00:00,UPI,71.87,2026-04-13 00:00:00+00:00,71.87,TXN-2e3cea7a-a2a1-48a6-bb9f-ce3b74f9ae84
TXN-ec486384-d16d-4082-b519-65575065be90,SET-7678586b-08d3-4332-98ec-65012b44b075,MATCHED,,EXACT_MATCH,0.0,0.0,HIGH,Exact match on transaction TXN-ec486384-d16d-4082-b519-65575065be90 and settlement SET-7678586b-08d3-4332-98ec-65012b44b075.,2026-04-13 18:18:46+00:00,wallet,62.15,2026-04-13 00:00:00+00:00,62.15,TXN-ec486384-d16d-4082-b519-65575065be90
TXN-ce1ab9fc-ddc7-45eb-9596-0fdc0872bb1a,SET-5ed034b2-9e01-4fc1-972d-ecb1dfb001b7,MATCHED,,EXACT_MATCH,0.0,2.0,HIGH,Exact match on transaction TXN-ce1ab9fc-ddc7-45eb-9596-0fdc0872bb1a and settlement SET-5ed034b2-9e01-4fc1-972d-ecb1dfb001b7.,2026-04-11 21:42:08+00:00,credit_card,18.33,2026-04-13 00:00:00+00:00,18.33,TXN-ce1ab9fc-ddc7-45eb-9596-0fdc0872bb1a
