settlement_id,transaction_ref,settled_amount,settlement_timestamp,settlement_batch_id,settlement_status,payment_method
SET-64ed05f0-4cbf-4299-9937-27c9623080b3,TXN-2fd79f44-1f4e-497f-bb85-afa690af1dd5,74.78,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-239d41ca-2251-4972-a029-6bcdb03abc31,TXN-83f91dac-2f6a-44d9-b4b3-10f9b135ae3e,91.54,2026-04-27,BATCH-c5a38f9b-e1e2-4c9b-a567-2ee271bb2213,settled,credit_card
SET-b55803fd-e224-468a-b322-9bf1b6c76c64,TXN-af321ed2-cf73-420a-a906-e52fe36d10fa,317.1,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-2f8e4415-3581-4e74-a7e9-5b4efacab1da,TXN-6999f1c3-3adb-4477-bd06-bf59fa704d7c,130.52,2026-04-27,BATCH-075e1427-3c20-40f8-b405-28c36605bdeb,settled,wallet
SET-bf947cca-472a-4b05-b1c4-0dcbf95ff04f,TXN-3bc93d2d-9e95-4b24-8c4e-34ebd5daaa6d,41.12,2026-04-27,BATCH-2a4c7e17-8a8b-4496-8a4b-16443328039e,settled,UPI
SET-f34453e1-690c-46c3-b07d-ef9fd74c28c8,TXN-390cdbdd-4513-463f-968b-b70c97f1250c,5.09,2026-04-27,BATCH-2204d10d-924d-44d0-a822-0bf5c6be85ad,settled,UPI
SET-de783cbc-1d5a-44ae-aec9-cf74407a0650,TXN-ee33daf2-6498-4715-ad36-204e9acf4ffa,98.14,2026-04-27,BATCH-b3e51ce1-31dc-4f5c-a017-56b957fedc9b,settled,wallet
SET-e658f565-e1e2-4ba2-9270-412610fecb33,TXN-edaa210d-6449-4375-a794-4f1e4aaf8a00,25.82,2026-04-27,BATCH-eb122adc-8764-40e2-abaa-fbf54aa0337b,settled,credit_card
SET-7ab9bcce-4627-49d4-aa50-aedaf95f68c4,TXN-36508420-2894-41a7-a489-01e3681c5954,128.47,2026-04-27,BATCH-46271d29-8cac-4bf3-922c-2f613a08e3c6,settled,UPI
SET-ca53777e-e8d4-4182-93f0-eaf5c543b6cb,TXN-9a67bb4a-d04b-4a71-85e9-779295f74452,149.9,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-ba91164e-bb2b-4218-96ea-be4fdd60f3a9,TXN-bd2b54d4-ec92-483a-946d-4c394e427ec7,270.18,2026-04-27,BATCH-bd5603c1-eb03-4930-8774-081cfd2a72f4,settled,wallet
SET-004738cb-830d-4017-952f-352c50c7d16c,TXN-54ae7340-816c-4213-ab3d-9a0d87ef020a,338.87,2026-04-27,BATCH-beb66fc2-32c7-447a-a64b-c8be7a4b1949,settled,credit_card
SET-93b8d03f-1953-42d0-8279-e374cc3da0c3,TXN-4f035fd9-5978-4c38-8907-e1d3edb135b2,141.07,2026-04-27,BATCH-ca248434-5a9d-48a6-9fa7-21a3f4fb1e71,settled,UPI
SET-7af5945a-d392-4e5d-9a8e-1bbecfe10829,TXN-35cb112b-64d8-4ac5-9935-a9c4a2e165ac,93.39,2026-04-27,BATCH-7b5e1bf7-f8aa-457a-b9c7-be4e23a52413,settled,UPI
SET-e43a8c45-b86a-48ea-9d74-cece4f28ac49,TXN-7aefdbbc-4c81-49a5-849e-356c5e06c395,526.26,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-dde98994-369c-49e1-aaf1-1d2038a41ec9,TXN-895a5f3d-de60-48e4-b989-38bb4066f21d,144.23,2026-04-27,BATCH-6c0398bd-009c-4839-aabe-6c54493bc368,settled,wallet
SET-9786a4e2-af0e-4a58-971e-138ef80b3398,TXN-699d3e9a-dd2a-4bd3-adee-1d1ed3a8c268,19.38,2026-04-27,BATCH-818e77bf-1e24-4ac2-b1de-6f6d0021b458,settled,UPI
SET-80ab8733-a93e-4f89-9882-581fb014a505,TXN-2101ccf8-efcd-4c7d-bc59-a930e347258b,106.79,2026-04-27,BATCH-7264c9e5-ecad-44b3-b36e-1fd5e7145b79,settled,UPI
SET-35d3031e-f293-403f-b500-5bf506398860,TXN-e1f41535-1982-4523-8d0a-047175b0cc09,519.95,2026-04-27,BATCH-b3aba330-cfea-49e4-a784-312b12ced4ba,settled,wallet
SET-817b8bb6-3bfc-4bb1-9741-9d96b1530a04,TXN-6865a76b-f939-4800-a0dc-52b5c0c148c9,48.68,2026-04-27,BATCH-dbbd0bfb-b38a-4104-a268-cf6fdb92ee77,settled,UPI
SET-704dad87-e49a-49e3-85a6-51ef50d135a9,TXN-a71e6147-293f-42af-9d8a-62e0268adda3,3.64,2026-04-27,BATCH-d0c690cc-7845-4782-bf1c-97e6143a7c63,settled,UPI
SET-c5b88fae-debb-46d4-87c9-4b592d4f779b,TXN-cf9ac5a2-89cb-4283-8a49-531bd5265d7a,1109.65,2026-04-27,BATCH-f4f5c548-24b6-47cd-b61b-05120ea6b819,settled,credit_card
SET-7c6870ca-4358-4a9c-84fa-f76d24271f71,TXN-515b8902-4ce9-4000-b0f4-5ba5dd18622f,116.04,2026-04-27,BATCH-82e3e6c2-0ee7-4925-a628-bdd958fd5724,settled,UPI
SET-390eed54-c667-430d-90ae-a9e09a801a8d,TXN-cb141b73-9025-4740-b148-81086a3b4a27,237.08,2026-04-27,BATCH-d46647d9-3219-4092-a264-f459f7a8f52d,settled,UPI
SET-9c039cfd-9c12-4dab-a089-4a06295a6fea,TXN-b95f25d0-256a-4ff7-a49c-cec297ff4454,70.56,2026-04-27,BATCH-4e15d095-7236-43e0-b514-2c6a8be453eb,settled,UPI
SET-bef88192-583a-4afd-8dd9-639dce425a08,TXN-b67fead9-e0e9-45a8-b06e-90d5ff24fef6,55.35,2026-04-27,BATCH-af71acd2-6d8f-4925-baeb-cf683a86709a,settled,UPI
SET-dfd16d79-70d6-4b83-a7fb-92d1d51efa33,TXN-df7a3b42-d75e-463a-9d89-54eca2d09f0f,8.23,2026-04-27,BATCH-34e3cb6d-7a3a-409a-971a-725d29f056d8,settled,UPI
SET-56ea0d0c-d81f-46d8-b1ae-f52ee39ddfd4,TXN-62b71abb-0354-427a-b81d-5d610a149d72,622.25,2026-04-27,BATCH-6fded484-be40-4828-9c98-d62074cc51f3,settled,UPI
SET-10826b97-e989-4736-9bd4-9bb6eb57f75a,TXN-8dff2943-9c3f-44d0-b209-6d10fadde563,63.95,2026-04-27,BATCH-0ff1a95d-6546-466d-8bd9-fe34b39d8e8f,settled,UPI
SET-a9828153-5e3d-48bc-9a42-4b67668be477,TXN-9507ae18-6cb4-4d73-be71-f3e241a5c0f2,63.99,2026-04-27,BATCH-738c2472-3744-4d71-a61e-67d0e330f36f,settled,UPI
SET-ae352df6-ac16-4cfe-bcd5-72b03590d007,TXN-fda6a07a-ea0a-46f2-8a1f-96695eabdccc,138.98,2026-04-27,BATCH-67fe2d52-76e5-446d-b385-f833d8ba862f,settled,wallet
SET-634e7edc-7dd6-4faa-948f-d4b53956fcac,TXN-5816f9aa-d50e-4a59-8cc6-5b79f5bf3699,113.99,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-918e07c4-7200-4b57-adb2-767ecf46fc56,TXN-338220bf-9afe-4d33-929f-53ecb85a560e,182.63,2026-04-27,BATCH-c0c43165-7d95-422b-9235-09fd922ea004,settled,UPI
SET-446a4e03-db4f-4696-9ed7-6e5de4b38386,TXN-68591d14-5dca-48db-823e-4327f14ef4cc,20.05,2026-04-27,BATCH-a16e5629-59ec-411f-b549-357e0e1c42c2,settled,credit_card
SET-5a5455c0-e4e2-4679-8723-459bcd17d944,TXN-a3066631-1335-4f22-a642-ad1005f71187,263.54,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-8916a42f-506d-48f6-b265-5ac43761954a,TXN-53c202af-1e61-4a2d-a4e8-0aabe912cc3b,55.14,2026-04-27,BATCH-15ae03b0-ab60-4353-8660-35e346e48463,settled,UPI
SET-df0f922c-f616-4b02-bfc6-9e5b6dd08714,TXN-01984e6e-04df-493a-a208-346bf06d73e7,46.1,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-101081d5-77aa-4cb4-9d4e-86ad5597d157,TXN-9ed48e51-fb00-457f-9d96-594907a39b4c,20.85,2026-04-27,BATCH-2aa17a0a-ee39-4343-8af1-a5103bda487d,settled,wallet
SET-c0a72df3-0650-4b9d-9268-c1ddb1b7a8e0,TXN-89d8db2c-caa3-4c64-9e14-42e3a14ea385,144.95,2026-04-27,BATCH-575b0c59-3100-4dc0-be77-181c854b65c1,settled,UPI
SET-a983affe-9777-4ff2-9ab7-c9872f7be6f0,TXN-6bd4482b-2ae6-46b6-9f41-acf65911cb53,32.85,2026-04-27,BATCH-83bebb23-08d2-4d68-9b43-e6c411815046,settled,credit_card
SET-9331e403-329d-47c2-abda-182d3891b6e0,TXN-5f40ac98-10de-4ffb-ab8c-17583fade34b,47.69,2026-04-27,BATCH-89cde4d2-d34b-479e-b2f2-e4d5094b1b34,settled,UPI
SET-8a0db8d4-3db7-45a3-8827-58dfb645e2da,TXN-e1a1e457-b1df-43a2-8a95-4f63c6066ec0,218.11,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-1423c04a-b9b8-480a-97ee-87ffe9ae7115,TXN-16546c2b-f1f6-4562-aa90-4fbfdb1fb99e,175.34,2026-04-27,BATCH-2026-04-27,settled,net_banking
SET-b25628aa-20b8-4b22-be67-af644e644360,TXN-f47a4e3c-6a0b-49f0-a8c0-0ea4706c3512,50.66,2026-04-27,BATCH-4b488819-8e1f-42ee-8e5a-c4523af7875a,settled,UPI
SET-b1b8d1ae-6272-4831-aaaa-2234f4ffe789,TXN-5d13209e-c084-424b-aab0-ec4289a06e00,53.05,2026-04-27,BATCH-a5dd05d8-d0d9-4da9-8c4c-9b01b14ca750,settled,wallet
SET-1d4ccf27-d657-4f28-aef4-9a73855109ad,TXN-56b828d3-b939-489e-a465-0d76518eb33f,100.34,2026-04-27,BATCH-4724ce5b-db04-4e5e-9a98-9fee785c228f,settled,UPI
SET-1e98dad7-cfb3-4084-b8ad-8c9cbfde6f19,TXN-6dfea74e-e4c3-4249-a53a-e634a15f78a6,200.03,2026-04-28,BATCH-96334558-1950-46c9-8ff9-87ac9ce5cbb3,settled,UPI
SET-7f17187c-5eca-43db-80d9-8fd1475e7ce7,TXN-84b1c6e1-e3e9-48e9-a362-5b8f2a4cffd3,200.31,2026-04-28,BATCH-d3cd0ed1-5049-42ad-8403-bcfc76fc7f6e,settled,credit_card
SET-e3bdc45b-c571-4025-8f72-623af5376811,TXN-8915fa87-3737-42c6-8fbf-5b7e02617501,374.38,2026-04-28,BATCH-3f1f17f1-58b3-4d21-90a1-45d331040105,settled,UPI
SET-becf1b34-ddbe-4107-8d24-affced70f6c6,TXN-b7e8f1f2-f205-435b-aa0f-8b0a3c9ab813,193.45,2026-04-28,BATCH-b6021ed8-5571-464b-be78-81e66e71d2ce,settled,UPI
SET-cd85ab94-a217-4a9f-a954-a1ec072a60d4,TXN-232e2393-2e0c-499b-9faa-5fb69b2af958,99.52,2026-04-28,BATCH-b5a3aa25-330a-438c-860a-3750b5fa4aaa,settled,UPI
SET-4fd8d36d-9528-4216-acc0-25c3bf71dc8a,TXN-f4e3ed08-f843-4ccc-a155-0bf90041eb06,73.68,2026-04-28,BATCH-d9259a51-927c-46ed-92f7-2308bcfc8af1,settled,UPI
SET-353b5244-94e5-4753-8ba8-6ae805369473,TXN-8fe44823-8490-4a66-bbbd-6468d5b03d8a,74.05,2026-04-28,BATCH-fb7a6252-d040-4472-9015-043c80a300a8,settled,wallet
SET-1c32a9e8-6406-4d76-94e5-85da7feed87e,TXN-65261493-a004-443c-af66-0b493d307520,351.87,2026-04-28,BATCH-beadd52d-035d-4f0b-8c16-466ad937af50,settled,UPI
SET-b820e500-dc41-4dee-bd62-3ee387f144ee,TXN-b7038cbc-d71f-4a3f-a757-022c8b9e7418,154.16,2026-04-28,BATCH-c0767e40-48db-4716-ac00-4fcf932c33d2,settled,UPI
SET-941304bf-e020-4c46-b606-636099c23b8d,TXN-ff27527e-166b-4e2f-b249-d611c7964207,118.94,2026-04-28,BATCH-b38e3bc3-3236-4079-b29f-295f47023a32,settled,UPI
SET-ce118065-132c-4e14-a590-1303cb1a5a4a,TXN-c67339a5-6371-4b8f-9093-7665a80ffdfa,28.48,2026-04-28,BATCH-a3258302-ea55-4843-8e20-6001c305aa85,settled,UPI
SET-bac7cf44-8231-4596-a524-190c6a2f0c4c,TXN-4fb2816b-ba5a-4560-aa1c-808f17712767,32.4,2026-04-28,BATCH-704f19a7-cad3-4533-8118-9cde7ef385d9,settled,credit_card
SET-7ed901a3-a3fc-498e-a9d5-b430f96109ec,TXN-6bc3490c-047c-4d08-879f-7242bf3dbb5c,26.63,2026-04-28,BATCH-a11b29b7-0272-4822-89e0-ae51f16195d9,settled,UPI
SET-fd3898d3-d91e-403a-b5e7-10ba6e8d44fe,TXN-9cc35c8d-a729-4f39-9631-0a5c94794262,62.02,2026-04-28,BATCH-a40a080f-37f5-4b30-8833-08a214d4e841,settled,UPI
SET-d9df7402-5464-456a-a097-5832b85cf5f0,TXN-486a957f-c1e0-44ae-986b-6284130cdcd7,208.31,2026-04-28,BATCH-8172710e-d14f-4202-b730-d5e658e009e3,settled,wallet
SET-87569d01-d711-4161-85f9-5cbbc073c533,TXN-9ed951fd-0e74-4bde-9fc8-32c1233b3054,529.08,2026-04-28,BATCH-d2f60705-81ed-4143-8292-4952a0f5ae6b,settled,UPI
SET-3a749538-44d1-4ef2-bbc4-4b6f0c7a23cf,TXN-7b0cf9d2-4640-4253-894f-b2c5b6f7de86,111.37,2026-04-28,BATCH-8e671ac6-f255-49b4-a163-5646b323dd7e,settled,UPI
SET-b8c6cb0c-1b89-438b-9f62-e054e74f658f,TXN-d8d96c9b-019b-4e76-9ff5-fce719e15de8,110.73,2026-04-28,BATCH-62dc9fd1-4c9c-4d79-8184-949a964bffe0,settled,UPI
SET-f9c3f9ad-9c7e-4efe-9d44-2c33c7112c9f,TXN-4731c7a4-3893-46fb-a515-383cdbc14c4f,83.07,2026-04-28,BATCH-6dfd10ff-74e1-439f-b924-aac2feff17af,settled,credit_card
SET-dd0d8de0-6f63-4094-933e-ccdcb9bd0736,TXN-5f646f9c-7cf0-4f30-9f5d-52ce6de614b3,541.28,2026-04-28,BATCH-006773bb-5adc-4e05-9589-0dbf654bf283,settled,credit_card
SET-b5fa26d9-8461-4bcc-a40b-4d916078f269,TXN-fd72baa2-d4c1-469c-8e43-109b712195e1,250.02,2026-04-28,BATCH-d81206f8-952e-48ef-8af4-ed928de3eca2,settled,wallet
SET-1b7125f7-789a-48b8-a362-475bbd2a4c88,TXN-088bd734-bbe2-4c87-8cda-65d83269bda2,278.29,2026-04-28,BATCH-00f4f003-ef8c-46ab-ae5a-c7dba07febd9,settled,wallet
SET-76e20eec-b358-44b9-92d7-edaa02b8535e,TXN-2807fd25-41c2-4259-8e04-b9752937e34f,109.43,2026-04-28,BATCH-a863a860-ccc3-4717-b942-0ea54b35317b,settled,credit_card
SET-1f37e9bb-9857-41f2-b2d1-f4e1aea9c15f,TXN-75c2a88d-d872-4ca2-86d4-2912fb4aeadf,28.1,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-bd3e1882-5a52-46ec-ad70-550f7cf5636c,TXN-a8c83f88-fb8d-4de4-bd11-43ea9e011839,60.47,2026-04-28,BATCH-69d0332d-5202-4088-9060-4bd4d9de23de,settled,credit_card
SET-bed45818-c955-43e0-9751-ffcaee15aca2,TXN-744bb960-b56a-4a52-8d33-7e39d4877989,85.72,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-52384d23-c630-4276-b6b9-e3856c548cd9,TXN-33633bf1-f49e-49f6-b3d9-c34df539d91e,120.65,2026-04-28,BATCH-8f5c7fae-e673-4e3c-98ec-9c78fef7a023,settled,credit_card
SET-44b16bf9-e7cd-42b9-a296-3fc19d7a70c2,TXN-b8161de8-c860-4d4f-991e-94c991808801,170.05,2026-04-28,BATCH-f1e4a01c-8478-4991-9670-799595214137,settled,credit_card
SET-aad3ebe5-d14b-4a19-aa87-75c5cc1815c4,TXN-48456cb3-903c-4201-81ee-011be7a8ee29,130.81,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-0e3c058c-63dc-422a-b092-181e13d6446a,TXN-448b65a7-462f-4974-a07c-d2c3a96a0786,626.56,2026-04-28,BATCH-6e1a0b09-d223-4640-809d-cd64467def8a,settled,credit_card
SET-a7b29918-6dd0-45ed-a659-50bdbbac6416,TXN-c6ee615c-0f04-4038-8d63-12a31d41a689,15.55,2026-04-28,BATCH-68918193-a4e4-4bc0-8960-98f600c1531c,settled,UPI
SET-7d377bd9-7f13-407e-9181-2bfd27b170e9,TXN-4e4e6165-8f79-452e-8e18-f1ff68901c41,228.91,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-15ec9273-7f71-499b-8508-13841186d62b,TXN-1e2a17f6-5dce-41b9-95d2-9f6bf5deca43,19.0,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-757dd5e3-239d-48b7-b9d2-a47013201783,TXN-30eab457-12be-4b29-8768-7aeab835110f,442.85,2026-04-28,BATCH-1a7776e5-a06b-49c4-81fd-785c813064f1,settled,wallet
SET-ac5bbde1-4aa1-4843-96b9-d90daf3d6d8e,TXN-45b88421-220c-4735-876c-a1c85e9f344f,16.31,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-f171fbe5-19dd-4a69-961c-5c10bcf95b13,TXN-4b3ee70e-55c2-4a22-8cb9-5f156051691c,246.21,2026-04-28,BATCH-58576bc0-d3cc-4b99-bf2b-1d713ca00f9a,settled,credit_card
SET-b211d6b8-935c-4f66-a0bf-8f6f8758dc31,TXN-f298d761-132d-454a-b9a1-df4c1e4d242c,76.81,2026-04-28,BATCH-40f6c50f-e35c-4bcf-aa9f-6df96275e273,settled,wallet
SET-98d6c150-c3de-4e91-b352-bd365973e82b,TXN-5c0e88ca-1a5c-4af1-8251-3f2069824e90,456.83,2026-04-28,BATCH-2026-04-28,settled,net_banking
SET-07b94fd3-f1d7-4520-9a0e-d3fa78aebdaf,TXN-98551fd2-627b-44a6-aa6f-70582d2d3731,11.38,2026-04-28,BATCH-5fa63fe4-5f83-45c0-83e2-366793f56f5f,settled,credit_card
SET-db4804bc-4436-465b-a028-18da54f13fc6,TXN-c7bbda2f-47b3-47f4-bb35-18ea26144d64,861.44,2026-04-28,BATCH-fb49db57-dcd8-4e88-974c-5b2e41e9280b,settled,UPI
SET-3520e5f9-a93a-460a-b552-b93120b0c3fc,TXN-7781a795-acf0-4151-b514-5cf0d00adbc0,156.22,2026-04-28,BATCH-2d7bad35-e15f-422b-acc7-75eb8eb7c37a,settled,wallet
SET-adb6ea3f-e941-41ea-9cce-1f159cdf929a,TXN-3642bf2b-047b-49d5-b57b-72b35650146e,93.22,2026-04-28,BATCH-2f045670-21d4-4a32-a58b-c1acd0d37f54,settled,UPI
SET-eefcd62d-09ac-4bcb-89c5-4bf8216509e5,TXN-2ca54d24-0e2b-4cb5-83c7-42040cef154a,27.04,2026-04-29,BATCH-fa3611ba-a36c-42f6-b095-7e0aba3fe0e7,settled,UPI
SET-cae5b696-e37a-4c3a-a84b-c3f2a382250f,TXN-02d80706-70c5-47a8-a34e-098f986f70f9,348.89,2026-04-29,BATCH-9677a69d-39da-47fd-a83e-f248ad7214c3,settled,UPI
SET-c004606d-ef60-4025-b7d0-00b306a0278d,TXN-f4411957-320c-4a00-a719-05e7053dd313,21.62,2026-04-29,BATCH-535272a3-32d3-48cb-8307-1a6b0575f0fe,settled,UPI
SET-1c9fed57-aa5d-48fa-b4e5-9dda3eb36a6e,TXN-5e99c1c9-7430-4e08-9df1-b166063a88a7,67.07,2026-04-29,BATCH-4be133a9-2a20-41df-b54b-cda06945a4ef,settled,UPI
SET-78ff0eab-b995-42d6-86ef-0a3453aa0060,TXN-d097f33d-29f5-40c1-8963-cc3a9e9106a3,421.91,2026-04-29,BATCH-0b8e83e5-d446-4947-97fb-f2178d1a0699,settled,UPI
SET-8ce11bac-15ff-4ea2-93e1-afca40aed095,TXN-ae9842e9-4baa-44e9-8a76-e3b4d235a22b,40.0,2026-04-29,BATCH-e40f0748-57a8-4dc0-aa59-4163d5ac4a3d,settled,UPI
SET-7c3f93da-8e18-45ab-9b70-ab03afac6c46,TXN-c7518ffb-9e5d-46aa-9ace-15d2a4c232ec,125.75,2026-04-29,BATCH-fccc2bb9-03e3-48f2-a0bc-15ef25707102,settled,UPI
SET-5262a3fd-8025-4fd6-a805-7f8ead7ed23a,TXN-f6ed9d85-7159-4092-a871-104e12fed546,5.47,2026-04-29,BATCH-c6eb9799-e701-4754-a1d9-17c8554b64c9,settled,wallet
SET-4f9767a6-64ff-47ba-940d-b65c0255fc32,TXN-5c2ab1ba-d216-461c-af82-2864bccb7c20,245.42,2026-04-29,BATCH-d4e2803b-1f29-48e4-b170-b78b9e9d009c,settled,credit_card
SET-b60902c9-99e2-4a88-80e1-0706804dcce4,TXN-d9632c6c-840b-44e9-a64d-c3b86e8a8910,175.03,2026-04-29,BATCH-71fc79da-730a-4350-ab1f-d0350b37c2c7,settled,UPI
SET-8c218462-37a2-4796-ad14-7a894bdc50e4,TXN-ba4726a2-faf8-4489-8722-1534c37fb758,27.7,2026-04-29,BATCH-3b5e9154-5230-4264-8f48-b718f0d3114c,settled,wallet
SET-b144f877-0ee9-47e9-8013-b50f1efd3a9e,TXN-a7dc769b-453a-4406-88c3-4c1083b02420,56.39,2026-04-29,BATCH-35cbcfef-fe5f-48fe-91a8-9e537b1e7d56,settled,UPI
SET-81a2a8f7-ed33-4443-b714-fd22128c1c5f,TXN-bb87c7e4-ed63-40d1-85a6-8165abc43ba3,5.63,2026-04-29,BATCH-056d4cf7-3f85-44be-8279-781cfef339e8,settled,credit_card
SET-0481da80-bb45-46c3-b3dd-3abc6f239d65,TXN-d9a4d603-1434-41df-b9c3-78bc5a81a557,136.9,2026-04-29,BATCH-de14291f-3516-4cd8-a423-a0844e9bf76b,settled,UPI
SET-f6089f91-7fc9-499a-9f64-7ab374ec0b36,TXN-1e8be63b-67ee-4f01-bab1-4fa54d216f6d,82.85,2026-04-29,BATCH-d3515499-1eab-4755-99bb-d04e91db8f78,settled,UPI
SET-b11048f9-c71c-429b-b15f-118fed3ed602,TXN-235fd037-01e7-4b3a-a9d0-e157a859dd30,111.26,2026-04-29,BATCH-3dcd1d9f-9e4d-4da9-befb-80a2f00e8f88,settled,wallet
SET-74bf38dc-4634-46ce-8072-ce508de6783f,TXN-77d4dee3-c51f-4417-8a2f-379e41755cea,96.08,2026-04-29,BATCH-ea96b7d9-d1a8-4cce-8233-a59022d9b38f,settled,UPI
SET-b0558c68-e579-48a1-8104-4c23446fce01,TXN-035f71f8-1693-4043-af91-a811935e00c3,12.89,2026-04-29,BATCH-45078d6e-1360-4c59-ba7a-6fbaf622bab7,settled,UPI
SET-ba8e9ba5-1c12-440e-ab26-1d914b661636,TXN-42f5ee99-77cc-4ce5-8503-d910131adc2e,145.43,2026-04-29,BATCH-6cffd454-ba4b-49b7-bd7b-5a283a3dee21,settled,UPI
SET-a2a1f4ae-8a79-4df5-b1b5-b8aa4703c821,TXN-af7abfec-92f1-4d69-aecf-d29c3e6f0e56,241.9,2026-04-29,BATCH-613e1694-f497-48df-b276-c24980dfb7f3,settled,UPI
SET-272f730a-f7ce-4941-85bb-6d631797a31c,TXN-00acd041-06d2-48cc-853d-755f20a1e301,228.79,2026-04-29,BATCH-c87da240-d438-402d-990a-a89c0d38b568,settled,wallet
SET-3ed834a1-5995-4a24-823e-0a6bc161455c,TXN-65498151-50a8-40d9-87ad-efe3f594c0a2,147.9,2026-04-29,BATCH-2026-04-29,settled,net_banking
SET-d096d5c7-31ce-49bb-8f85-4c5c57a4fa01,TXN-53cd6b93-d351-402f-b72b-35875d9af58f,2.67,2026-04-29,BATCH-2026-04-29,settled,net_banking
SET-f10e4acc-fd70-49ce-b7dd-ae0c0021aee8,TXN-c3b01296-1a32-4e05-8500-67fc5849adff,989.06,2026-04-29,BATCH-4e5412e6-e758-4c34-a3a5-c098aa5c005a,settled,credit_card
SET-d2a7db64-19fa-4839-9dbe-00e26ac65674,TXN-11d8ab79-1867-412c-97a0-fe3fb5f3f297,35.33,2026-04-29,BATCH-78bae8ce-9c06-43f7-9dd8-93770bdec120,settled,credit_card
SET-82b8a228-eb2f-4755-8da9-4bd21a3134ae,TXN-f38dec91-3744-4de1-b236-c5295f8b56ac,37.96,2026-04-29,BATCH-2026-04-29,settled,net_banking
SET-cd671d40-a38f-408c-9cf7-df711a98dbfd,TXN-f9a40cd4-451b-4a00-9265-b8a9e1a84f91,54.98,2026-04-29,BATCH-987bd424-122a-4789-b1d3-493dea717c16,settled,credit_card
SET-b1ad33ab-7850-4629-aee1-b97ded9368f4,TXN-818c7089-0b9d-4939-b5a0-507198420b6c,65.43,2026-04-29,BATCH-2026-04-29,settled,net_banking
SET-eda91b66-9d48-4af1-9533-4ffee71d1968,TXN-e5d5a71e-5c09-4a61-92d4-645e356ddd6a,622.11,2026-04-29,BATCH-2026-04-29,settled,net_banking
SET-315d7bb5-b7bb-4d97-b85a-4ba485af521a,TXN-4c5e4c4c-5039-4f8c-b363-822e56110cd5,141.9,2026-04-29,BATCH-b5dcd892-5fb4-4210-b48f-41fc68baf437,settled,credit_card
SET-c08fe090-69bf-44e1-99d3-70d2dc4404bb,TXN-c3ba53bf-3c05-4b58-a9de-40138f88145b,27.46,2026-04-29,BATCH-25d4e3c9-457b-44aa-a3b5-f338cb24bd35,settled,credit_card
SET-c5ff98ff-775d-4263-9aad-300dc8622c70,TXN-6b87f643-16b6-4d31-a8d7-0beeff328a3d,41.06,2026-04-29,BATCH-471f4516-04a5-4a3b-83f7-c6089a0a3977,settled,wallet
SET-f8f49703-246b-4702-aad9-e9d7929baf28,TXN-a0388b0c-973e-4dc4-a421-0cf09cdded64,42.67,2026-04-29,BATCH-2026-04-29,settled,net_banking
SET-a6d6034d-cbf3-4b32-bc9a-7a4f61766b6a,TXN-9a4561c9-c8af-48f7-a851-19ee22989a8c,50.22,2026-04-29,BATCH-09e5eca7-5781-419d-807b-ce77c0af43d1,settled,credit_card
SET-747d2652-26bd-4430-af05-fe3323a6be32,TXN-2f2f2d59-4b1e-4b5b-854d-6b00d7c99297,274.23,2026-04-29,BATCH-55b18a4a-67ec-48df-9f1b-8b52be5378b1,settled,UPI
SET-c50062d1-8e67-40a4-bfab-fdda57ead58b,TXN-1eeafece-3ba3-4fc9-bec7-2d60e6aa3960,59.69,2026-04-29,BATCH-400740e7-5014-44f0-aa1b-3c7ad9faee0b,settled,UPI
SET-f9c42880-ebb7-449d-b813-8aa8113bdfdc,TXN-90a1f13a-0c60-43c2-b2c2-b54800d2db5b,12.4,2026-04-29,BATCH-0b95c2af-ad68-4bae-a712-f9b744fcab55,settled,credit_card
SET-71da0da1-8b01-485c-8e6d-f9016ca953de,TXN-1e8d96f1-5ad8-48a1-ac69-95dc1f055eba,154.12,2026-04-29,BATCH-ae3bf116-f68d-466a-94c9-563c7bdbb80f,settled,UPI
SET-eed16ae6-8a23-4b4c-9c8a-e32e1a1e1d23,TXN-894ac3de-c7eb-4810-8f42-9ea728bcb379,218.77,2026-04-29,BATCH-c563ee84-0c27-4eec-a8cd-57e42114ddcd,settled,UPI
SET-13d7e638-9d16-440d-b4f8-800f0b21323f,TXN-a0698844-1fe8-4834-8941-ef153006a1d8,11.82,2026-04-29,BATCH-f858849b-dd84-412d-947e-da5667d9f55d,settled,UPI
SET-3d529e92-a424-418e-a438-5c770647a7dd,TXN-3dc7ab4d-e4e9-4e44-8691-7cee4ed533e5,36.52,2026-04-30,BATCH-daeff31f-c687-4109-a83f-db0a7e4fcfa2,settled,wallet
